ID h1z_infall h2z_infall
80179098.0 0.286119855785 -1.0
80201962.0 -1.0 -1.0
80352671.0 -1.0 -1.0
80222325.0 -1.0 -1.0
80470562.0 -1.0 -1.0
80352939.0 -1.0 -1.0
80182758.0 0.557960462907 -1.0
80190584.0 -1.0 -1.0
80183213.0 -1.0 1.582896983
80190640.0 -1.0 -1.0
80177222.0 2.41878417905 -1.0
80179323.0 2.29592221438 -1.0
80350552.0 -1.0 1.57430024862
80222364.0 -1.0 -1.0
80209033.0 -1.0 -1.0
80221077.0 -1.0 -1.0
80175824.0 2.39721763563 -1.0
80178848.0 -1.0 -1.0
80351425.0 -1.0 -1.0
80176716.0 2.39721763563 -1.0
80223949.0 -1.0 -1.0
80222869.0 0.925916589612 -1.0
80308880.0 -1.0 -1.0
80175221.0 0.613201417284 -1.0
80179729.0 0.00650659618787 1.582896983
80179361.0 2.73236343083 -1.0
80094458.0 0.930722201753 -1.0
80205183.0 -1.0 -1.0
80182750.0 1.44271421725 -1.0
80198724.0 -1.0 -1.0
80218673.0 -1.0 -1.0
80303562.0 -1.0 -1.0
80213508.0 -1.0 -1.0
80173751.0 0.258397382533 -1.0
80350285.0 -1.0 -1.0
80199192.0 -1.0 -1.0
80177935.0 2.30442956625 -1.0
80303717.0 -1.0 -1.0
80347281.0 -1.0 -1.0
80225302.0 -1.0 -1.0
80181502.0 -1.0 -1.0
80212218.0 -1.0 -1.0
80177474.0 0.21144929099 -1.0
80224921.0 -1.0 -1.0
80347585.0 -1.0 -1.0
80183076.0 -1.0 1.24228526945
80303711.0 -1.0 -1.0
80347409.0 -1.0 -1.0
80206275.0 -1.0 -1.0
80212190.0 -1.0 -1.0
80183034.0 -1.0 1.6813950713
80303105.0 -1.0 0.712761449774
80176002.0 0.334618884424 -1.0
80173685.0 0.0333778075094 -1.0
80180564.0 2.16403334601 -1.0
80212184.0 -1.0 -1.0
80177463.0 1.62115853079 -1.0
80205076.0 -1.0 -1.0
80303868.0 -1.0 2.01352174432
80198878.0 -1.0 -1.0
80178588.0 0.0184130257539 0.868869889767
80220904.0 -1.0 0.311864055601
80095528.0 0.755506260522 -1.0
80225297.0 -1.0 -1.0
80303248.0 -1.0 1.22074984578
80181439.0 -1.0 -1.0
80199210.0 -1.0 -1.0
80201311.0 -1.0 -1.0
80221786.0 -1.0 -1.0
80176139.0 0.92663874157 -1.0
80212852.0 -1.0 -1.0
80179532.0 1.54047804801 -1.0
80303937.0 -1.0 0.866206249273
80200740.0 -1.0 -1.0
80178877.0 2.08091860562 -1.0
80222553.0 -1.0 -1.0
80205376.0 -1.0 -1.0
80204816.0 -1.0 -1.0
80180681.0 0.30993260497 -1.0
80180687.0 0.397281115618 -1.0
80190714.0 -1.0 -1.0
80353148.0 -1.0 -1.0
80350744.0 -1.0 1.65068117576
80200861.0 -1.0 -1.0
80212067.0 -1.0 -1.0
80302467.0 -1.0 0.563905157203
80177306.0 -1.0 -1.0
80179865.0 0.407447521463 -1.0
80183089.0 -1.0 1.72094218502
80301287.0 -1.0 -1.0
80303912.0 -1.0 1.52234265509
80350103.0 -1.0 -1.0
80304205.0 -1.0 3.34209398585
80226371.0 -1.0 -1.0
80194842.0 -1.0 -1.0
80223110.0 -1.0 -1.0
80198608.0 -1.0 -1.0
80180094.0 -1.0 -1.0
80174139.0 0.0347703262314 -1.0
80221307.0 -1.0 -1.0
80182781.0 -1.0 0.402574338391
80221568.0 -1.0 -1.0
80199716.0 -1.0 -1.0
80225618.0 -1.0 -1.0
80223959.0 -1.0 -1.0
80199038.0 -1.0 1.66114070228
80094126.0 -1.0 -1.0
80304135.0 -1.0 3.2805195307
80351549.0 -1.0 -1.0
80301796.0 -1.0 1.65379459408
80179908.0 -1.0 -1.0
80177653.0 0.946753488134 -1.0
80224168.0 0.602071485406 -1.0
80095348.0 -1.0 -1.0
80205487.0 -1.0 -1.0
80308803.0 -1.0 1.10325887777
80179287.0 2.05167906013 -1.0
80225042.0 -1.0 -1.0
80177826.0 0.0691422663176 -1.0
80232027.0 -1.0 -1.0
80231612.0 -1.0 -1.0
80222920.0 -1.0 -1.0
80206650.0 -1.0 -1.0
80173242.0 2.37990575914 -1.0
80312249.0 -1.0 -1.0
80175796.0 0.791665449154 -1.0
80204034.0 2.54761436136 -1.0
80180651.0 0.352942423954 -1.0
80174785.0 0.131578819564 -1.0
80183401.0 -1.0 0.234538020724
80302226.0 -1.0 -1.0
80179293.0 1.92246642976 0.211345644409
80302651.0 -1.0 1.62675652926
80308870.0 -1.0 -1.0
80177892.0 0.0963922443134 -1.0
80179366.0 2.99817607545 -1.0
80303654.0 -1.0 -1.0
80352205.0 -1.0 -1.0
80172419.0 0.160419630316 -1.0
80176870.0 2.33620020638 -1.0
80175504.0 0.843330911957 -1.0
80203569.0 -1.0 -1.0
80174648.0 0.135006049156 -1.0
80180017.0 2.64439685232 -1.0
80180494.0 2.34483147831 -1.0
80301473.0 -1.0 -1.0
80174526.0 0.903614438955 -1.0
80180042.0 2.67123352929 -1.0
80347237.0 -1.0 1.10490938643
80175760.0 0.59326282499 -1.0
80190303.0 -1.0 -1.0
80179650.0 0.724211307081 -1.0
80190758.0 -1.0 -1.0
80183096.0 -1.0 1.94296087125
80202889.0 0.793233532139 -1.0
80303614.0 -1.0 -1.0
80174974.0 5.75792528874 -1.0
80177586.0 2.18730902557 -1.0
80190606.0 -1.0 -1.0
80177672.0 3.38337657777 -1.0
80183361.0 -1.0 4.16655395952
80183386.0 -1.0 3.03037643961
80182745.0 2.51817421354 -1.0
80173308.0 0.69820910977 -1.0
80190745.0 -1.0 -1.0
80178030.0 1.45968713053 -1.0
80172978.0 2.87338986625 -1.0
80179642.0 0.582821294041 -1.0
80303692.0 -1.0 -1.0
80181996.0 -1.0 1.2631554409
80174559.0 0.917087946076 -1.0
80173724.0 0.764053544791 -1.0
80304187.0 -1.0 1.88805502096
80173584.0 2.93244623115 -1.0
80304150.0 -1.0 4.57611315813
80177356.0 2.97282787457 -1.0
80183282.0 -1.0 1.60026385988
80183387.0 -1.0 1.75592280462
80178943.0 4.09208737701 -1.0
80179035.0 1.57589618396 -1.0
80173830.0 0.913034852661 -1.0
80190751.0 -1.0 -1.0
80174868.0 0.821632619608 -1.0
80177344.0 5.16536556588 -1.0
80183269.0 -1.0 1.88116304418
80176357.0 2.77880808185 -1.0
80182765.0 1.49791429441 -1.0
80182754.0 0.939069865616 -1.0
80182640.0 3.03497968852 -1.0
80304131.0 -1.0 1.83051834595
80179629.0 2.80165813629 -1.0
80182314.0 -1.0 3.18784956583
80175538.0 3.15342726118 -1.0
80182717.0 4.40238771423 -1.0
80192689.0 -1.0 -1.0
80182757.0 0.935551856137 -1.0
80173302.0 0.579200214166 -1.0
80304128.0 -1.0 1.88972342616
80304140.0 -1.0 2.00426530462
80183293.0 -1.0 3.69619462514
80182647.0 4.76344269644 -1.0
80179614.0 0.838478486777 -1.0
80194096.0 -1.0 -1.0
80183319.0 -1.0 7.07990098987
20827252.0 -1.0 -1.0
20827259.0 -1.0 -1.0
20827297.0 1.11547320958 -1.0
20827497.0 1.1222360753 -1.0
20827579.0 1.02681223886 -1.0
20827582.0 0.965812900545 -1.0
20827855.0 2.93711997757 -1.0
20827946.0 -1.0 0.554828575284
20827948.0 -1.0 0.560483120216
20827962.0 -1.0 0.545508009988
20828019.0 -1.0 0.532922262247
20828059.0 -1.0 -1.0
20828069.0 -1.0 -1.0
20828292.0 0.935551856137 -1.0
20828489.0 0.0979486227235 0.524188597458
20829253.0 1.28642400463 -1.0
20829339.0 1.0276550719 -1.0
20829414.0 -1.0 -1.0
20829419.0 -1.0 -1.0
20829425.0 -1.0 -1.0
20829431.0 0.595051815693 -1.0
20829471.0 1.10396869627 -1.0
20829631.0 -1.0 -1.0
20829818.0 2.75727266082 -1.0
20829883.0 -1.0 -1.0
20829949.0 -1.0 -1.0
20830038.0 1.10970526912 -1.0
20830105.0 0.0749655043726 -1.0
20830238.0 1.08694464534 -1.0
20830444.0 0.217168611879 -1.0
20830520.0 1.11547320958 -1.0
20830639.0 0.334618884424 -1.0
20830644.0 0.412822375019 -1.0
20830678.0 -1.0 -1.0
20830714.0 -1.0 0.541475305968
20830950.0 -1.0 -1.0
20831050.0 1.11065342777 -1.0
20831098.0 1.10490938643 -1.0
20831211.0 2.93711997757 -1.0
20831228.0 1.14578697558 -1.0
20831241.0 1.14081072414 -1.0
20831251.0 9.25104363894 -1.0
20831303.0 2.26581643308 -1.0
20831317.0 0.449900785649 -1.0
20831818.0 -1.0 1.00579615679
20832194.0 -1.0 0.941144708423
20832359.0 -1.0 0.309768340959
20832545.0 -1.0 0.0573510915117
20832554.0 -1.0 0.0750572367052
20832583.0 -1.0 1.29084193126
20832604.0 -1.0 0.337107236372
20832630.0 -1.0 0.0588677449151
20832688.0 -1.0 1.03381148827
20833068.0 -1.0 0.226709178743
20833385.0 -1.0 0.615865534097
20833387.0 -1.0 0.644062897868
20833398.0 -1.0 0.636362742525
20833425.0 -1.0 0.680217888996
20833515.0 -1.0 0.668102491654
20833731.0 -1.0 0.113758934856
20833812.0 -1.0 2.63672362491
20833948.0 -1.0 0.865058856081
20834370.0 -1.0 -1.0
20834525.0 -1.0 0.869563821934
20834527.0 -1.0 3.11701026131
20834628.0 -1.0 1.20593886034
20834706.0 -1.0 0.980131101995
20834863.0 -1.0 0.102598586932
20834866.0 -1.0 0.0887140673954
20834970.0 -1.0 0.0104438551714
20834990.0 -1.0 0.00913300457212
20835046.0 -1.0 -1.0
20835074.0 -1.0 -1.0
20835125.0 -1.0 0.878639359833
20835275.0 -1.0 0.991893077147
20835287.0 -1.0 1.71578547393
20835293.0 -1.0 0.739324738896
20835885.0 -1.0 0.0887140673954
20835897.0 -1.0 0.102644383537
20835955.0 -1.0 0.623757374565
20836194.0 -1.0 0.635918210738
20836287.0 -1.0 4.1258096616
20836361.0 -1.0 0.609843735446
20836451.0 -1.0 1.03834238255
20836683.0 -1.0 -1.0
20836786.0 -1.0 1.48874280036
20836799.0 -1.0 0.939069865616
20836850.0 -1.0 3.35275887558
20836915.0 -1.0 0.945284016954
20837060.0 -1.0 -1.0
20837173.0 -1.0 0.529643573352
20837211.0 -1.0 4.24547969511
20837338.0 -1.0 0.735815279875
20837353.0 -1.0 0.734880104425
20837406.0 -1.0 0.964465378757
20837418.0 -1.0 0.994843657339
20837424.0 -1.0 1.07109113953
20837486.0 -1.0 0.58347721907
20837497.0 -1.0 0.599172731245
20837543.0 -1.0 1.12054590557
20837547.0 -1.0 1.58450699731
20837743.0 0.169184120238 -1.0
20837829.0 -1.0 0.539356133788
20837893.0 -1.0 0.532324030711
20838033.0 -1.0 -1.0
20838235.0 -1.0 -1.0
20838250.0 -1.0 -1.0
20838330.0 -1.0 0.0171019625882
20838359.0 -1.0 -1.0
20838543.0 0.428478334811 -1.0
20838590.0 -1.0 0.554828575284
20838747.0 -1.0 0.880464374099
20838875.0 -1.0 -1.0
20838911.0 -1.0 0.0170880839882
20839146.0 -1.0 0.524188597458
20839149.0 -1.0 0.609843735446
20839216.0 -1.0 0.158738703932
20839359.0 -1.0 0.353486158675
20839507.0 -1.0 -1.0
20839518.0 -1.0 3.21063884121
20839678.0 -1.0 0.589987545466
20839692.0 -1.0 0.545166929243
20839720.0 -1.0 -1.0
20839726.0 -1.0 0.563259366283
20839823.0 -1.0 0.999144633037
20839854.0 -1.0 1.37655153448
20839902.0 -1.0 0.59616631918
20840002.0 -1.0 1.63396439504
20840019.0 -1.0 1.21224579455
20840021.0 -1.0 1.57999650095
20840121.0 -1.0 0.267148878521
20840126.0 -1.0 0.172871084013
20840156.0 -1.0 -1.0
20840188.0 -1.0 0.694488646219
20840301.0 -1.0 0.626247058729
20840310.0 -1.0 2.50493681968
20840314.0 -1.0 0.563905157203
20840337.0 -1.0 3.36657975758
20840388.0 -1.0 0.536298524812
20840416.0 -1.0 0.932158188892
20840424.0 -1.0 0.720377716328
20840435.0 -1.0 0.527198145782
